GeogPoint,City,County,ISO_3166_2,ISO_A3,LocalDate,LocalHour,ProbabilityofPrecipitation,ProbabilityofSnow
POINT(-75.78369140625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-75.78369140625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.98
POINT(-75.78369140625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-75.78369140625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,0.999
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,14,0.017,0.968
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.994
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.991
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.953
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-75.73974609375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-75.69580078125 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.992
POINT(-75.69580078125 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.909
POINT(-75.69580078125 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,14,0.017,0.962
POINT(-75.69580078125 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-75.69580078125 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.995
POINT(-75.69580078125 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,14,0.017,0.983
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.965
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.994
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.989
POINT(-75.65185546875 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,00,0.017,1
POINT(-75.60791015625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.977
POINT(-75.60791015625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,14,0.017,0.966
POINT(-75.60791015625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,0.999
POINT(-75.60791015625 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-75.56396484375 45.37353515625),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,0.999
POINT(-80.57373046875 43.61572265625),Woolwich,,CA-ON,CAN,2021-01-09,10,0.017,0.994
POINT(-79.82666015625 43.61572265625),Halton Hills,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.82666015625 43.61572265625),Halton Hills,,CA-ON,CAN,2021-01-09,14,0.017,0.052
POINT(-79.82666015625 43.61572265625),Halton Hills,,CA-ON,CAN,2021-01-09,11,0.017,0.923
POINT(-79.82666015625 43.61572265625),Halton Hills,,CA-ON,CAN,2021-01-09,15,0.017,0.045
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,13,0.017,0.115
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,08,0.017,0.997
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,09,0.017,0.985
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,04,0.017,1
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,10,0.017,0.922
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,15,0.017,0.059
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,02,0.017,0.999
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,14,0.017,0.032
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,12,0.017,0.367
POINT(-79.78271484375 43.61572265625),Brampton,,CA-ON,CAN,2021-01-09,11,0.017,0.88
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,04,0.017,1
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,13,0.017,0.121
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,02,0.017,0.999
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,00,0.046,0.999
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,10,0.017,0.929
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,11,0.017,0.514
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,14,0.017,0.025
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,15,0.017,0.048
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,12,0.017,0.367
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,09,0.017,0.984
POINT(-79.73876953125 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,11,0.017,0.679
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,08,0.017,0.994
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,12,0.017,0.32
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,13,0.017,0.053
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,07,0.017,0.996
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,06,0.017,0.99
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,15,0.017,0.021
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,14,0.017,0.052
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,10,0.017,0.956
POINT(-79.69482421875 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,09,0.017,0.983
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,14,0.017,0.058
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,12,0.017,0.278
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,07,0.017,0.995
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,05,0.017,0.996
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,15,0.017,0.023
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,11,0.017,0.674
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,09,0.017,0.973
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,01,0.017,0.991
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,06,0.017,0.997
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,13,0.017,0.068
POINT(-79.65087890625 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,10,0.017,0.943
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,12,0.017,0.306
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,06,0.017,0.981
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,07,0.017,0.991
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,09,0.017,0.981
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,15,0.026,0.036
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,13,0.017,0.053
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,10,0.017,0.933
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,14,0.017,0.087
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,08,0.017,0.991
POINT(-79.60693359375 43.61572265625),Mississauga,,CA-ON,CAN,2021-01-09,11,0.017,0.671
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.042
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.811
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.708
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.028
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,04,0.031,0.99
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,05,0.046,0.996
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.979
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.994
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,0.996
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.988
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.982
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.131
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0.996
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,06,0.022,0.985
POINT(-79.56298828125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.019
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.023
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.024
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,02,0.04,0.986
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.994
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,09,0.022,0.979
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.293
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.991
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.992
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,01,0.017,0.993
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.784
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.012
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.99
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.905
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0.996
POINT(-79.51904296875 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.991
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.957
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.422
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.996
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.845
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.987
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.922
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.009
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,14,0.04,0.079
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.994
POINT(-79.38720703125 43.61572265625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.988
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,13,0.017,0.417
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,12,0.017,0.648
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,14,0.017,0.337
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,10,0.017,0.998
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,15,0.017,0.362
POINT(-79.56298828125 43.96728515625),King,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,11,0.017,0.973
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,15,0.017,0.281
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,12,0.017,0.716
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,13,0.017,0.656
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,14,0.017,0.353
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.38720703125 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.29931640625 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,12,0.017,0.791
POINT(-79.25537109375 43.96728515625),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,12,0.046,0.828
POINT(-79.03564453125 43.96728515625),Pickering,,CA-ON,CAN,2021-01-09,12,0.017,0.972
POINT(-78.99169921875 43.96728515625),Whitby,,CA-ON,CAN,2021-01-09,12,0.017,0
POINT(-78.99169921875 43.96728515625),Whitby,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-78.90380859375 43.96728515625),Oshawa,,CA-ON,CAN,2021-01-09,14,0.017,0.614
POINT(-78.85986328125 43.96728515625),Oshawa,,CA-ON,CAN,2021-01-09,13,0.017,0.982
POINT(-78.81591796875 43.96728515625),Clarington,,CA-ON,CAN,2021-01-09,14,0.017,0
POINT(-78.59619140625 43.96728515625),Clarington,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-78.42041015625 43.96728515625),Port Hope,,CA-ON,CAN,2021-01-09,12,0.017,0.624
POINT(-78.37646484375 43.96728515625),Port Hope,,CA-ON,CAN,2021-01-09,12,0.017,0.612
POINT(-78.33251953125 43.96728515625),Port Hope,,CA-ON,CAN,2021-01-09,12,0.017,0.597
POINT(-78.28857421875 43.96728515625),Port Hope,,CA-ON,CAN,2021-01-09,14,0.017,0.498
POINT(-78.28857421875 43.96728515625),Port Hope,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-78.28857421875 43.96728515625),Port Hope,,CA-ON,CAN,2021-01-09,12,0.017,0.663
POINT(-78.24462890625 43.96728515625),Hamilton,,CA-ON,CAN,2021-01-09,15,0.017,0.362
POINT(-78.24462890625 43.96728515625),Hamilton,,CA-ON,CAN,2021-01-09,13,0.017,0.384
POINT(-78.24462890625 43.96728515625),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.701
POINT(-78.20068359375 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-78.20068359375 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,13,0.017,0.5
POINT(-78.20068359375 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,11,0.017,0.991
POINT(-78.20068359375 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,15,0.017,0.388
POINT(-78.20068359375 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,12,0.017,0.864
POINT(-78.20068359375 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,10,0.017,0.998
POINT(-78.15673828125 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,12,0.017,0.729
POINT(-78.15673828125 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,15,0.017,0.439
POINT(-78.15673828125 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,11,0.017,0.99
POINT(-78.15673828125 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,14,0.017,0.577
POINT(-78.15673828125 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,10,0.017,0.998
POINT(-78.15673828125 43.96728515625),Cobourg,,CA-ON,CAN,2021-01-09,13,0.017,0.546
POINT(-79.78271484375 44.01123046875),New Tecumseth,,CA-ON,CAN,2021-01-09,13,0.017,0.835
POINT(-79.69482421875 44.01123046875),New Tecumseth,,CA-ON,CAN,2021-01-09,13,0.017,0.945
POINT(-79.65087890625 44.01123046875),King,,CA-ON,CAN,2021-01-09,13,0.017,0.763
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,15,0.017,0.399
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,13,0.017,0.592
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,12,0.017,0.717
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,11,0.017,0.993
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,14,0.017,0.671
POINT(-79.60693359375 44.01123046875),King,,CA-ON,CAN,2021-01-09,10,0.017,0.998
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,15,0.017,0.619
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,13,0.017,0.566
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,11,0.017,0.991
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,12,0.017,0.805
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,14,0.017,0.402
POINT(-79.56298828125 44.01123046875),King,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.47509765625 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,11,0.017,0.991
POINT(-79.47509765625 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,14,0.017,0.496
POINT(-79.47509765625 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,15,0.017,0.736
POINT(-79.47509765625 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,13,0.017,0.8
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,14,0.036,0.657
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,12,0.017,0.86
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,13,0.017,0.43
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,15,0.017,0.394
POINT(-79.43115234375 44.01123046875),Aurora,,CA-ON,CAN,2021-01-09,11,0.017,0.959
POINT(-79.38720703125 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,15,0.017,0.263
POINT(-79.38720703125 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,14,0.017,0.373
POINT(-79.38720703125 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.38720703125 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,13,0.017,0.508
POINT(-79.38720703125 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.38720703125 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-79.34326171875 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,13,0.017,0.949
POINT(-79.29931640625 44.01123046875),Whitchurch-Stouffville,,CA-ON,CAN,2021-01-09,13,0.017,0.902
POINT(-78.59619140625 44.01123046875),Clarington,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-78.15673828125 44.01123046875),Hamilton,,CA-ON,CAN,2021-01-09,15,0.017,0.352
POINT(-78.15673828125 44.01123046875),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.631
POINT(-83.07861328125 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,06,0.514,0.999
POINT(-83.03466796875 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-83.03466796875 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,14,0.017,0.033
POINT(-83.03466796875 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,10,0.017,0.977
POINT(-83.03466796875 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-82.99072265625 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,08,0.031,0.999
POINT(-82.99072265625 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,13,0.017,0.083
POINT(-82.99072265625 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,07,0.036,0.999
POINT(-82.99072265625 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,09,0.017,0.997
POINT(-82.99072265625 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,11,0.017,0.343
POINT(-82.99072265625 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,10,0.017,0.986
POINT(-82.99072265625 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,14,0.017,0.03
POINT(-82.94677734375 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-82.94677734375 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,12,0.017,0.323
POINT(-82.94677734375 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,11,0.017,0.556
POINT(-82.94677734375 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,13,0.017,0.055
POINT(-82.94677734375 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-82.94677734375 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,10,0.017,0.979
POINT(-82.94677734375 42.25341796875),Windsor,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-82.90283203125 42.25341796875),Tecumseh,,CA-ON,CAN,2021-01-09,12,0.017,0.304
POINT(-82.85888671875 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-82.85888671875 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,13,0.017,0.221
POINT(-82.81494140625 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-82.77099609375 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-82.72705078125 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-82.68310546875 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-82.55126953125 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-82.50732421875 42.25341796875),Lakeshore,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.78271484375 44.36279296875),Springwater,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.78271484375 44.36279296875),Springwater,,CA-ON,CAN,2021-01-09,15,0.017,0.897
POINT(-79.73876953125 44.36279296875),Barrie,,CA-ON,CAN,2021-01-09,15,0.017,0.898
POINT(-79.73876953125 44.36279296875),Barrie,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.73876953125 44.36279296875),Barrie,,CA-ON,CAN,2021-01-09,12,0.017,0.662
POINT(-79.73876953125 44.36279296875),Barrie,,CA-ON,CAN,2021-01-09,13,0.017,0.668
